Date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-09-09,754.86,762.1,751.6301,753.41,14077731,251.62,254.0333333333,250.5433666667,251.1366666667,42233193,0.0,1.0
2021-09-10,736.27,762.61,734.5201,759.6,15184170,245.4233333333,254.2033333333,244.8400333333,253.2,45552510,0.0,1.0
2021-09-13,743.0,744.78,708.85,740.2143,22952482,247.6666666667,248.26,236.2833333333,246.7381,68857446,0.0,1.0
2021-09-14,744.49,754.47,736.4,742.57,18524881,248.1633333333,251.49,245.4666666667,247.5233333333,55574643,0.0,1.0
2021-09-15,755.83,756.86,738.36,745.0,15357685,251.9433333333,252.2866666667,246.12,248.3333333333,46073055,0.0,1.0
2021-09-16,756.99,758.91,747.61,752.83,13923393,252.33,252.97,249.2033333333,250.9433333333,41770179,0.0,1.0
2021-09-17,759.49,761.04,750.0,757.15,28204176,253.1633333333,253.68,250.0,252.3833333333,84612528,0.0,1.0
2021-09-20,730.17,742.0,718.6249,734.5577,24757652,243.39,247.3333333333,239.5416333333,244.8525666667,74272956,0.0,1.0
2021-09-21,739.38,744.7399,730.44,734.79,16330723,246.46,248.2466333333,243.48,244.93,48992169,0.0,1.0
2021-09-22,751.94,753.6699,739.12,743.5263,15126272,250.6466666667,251.2233,246.3733333333,247.8421,45378816,0.0,1.0
2021-09-23,753.64,758.2,747.92,755.0,11947527,251.2133333333,252.7333333333,249.3066666667,251.6666666667,35842581,0.0,1.0
2021-09-24,774.39,774.8,744.56,745.89,21373022,258.13,258.2666666667,248.1866666667,248.63,64119066,0.0,1.0
2021-09-27,791.36,799.0,769.31,773.12,28070657,263.7866666667,266.3333333333,256.4366666667,257.7066666667,84211971,0.0,1.0
2021-09-28,777.56,795.64,766.1801,787.2,25381422,259.1866666667,265.2133333333,255.3933666667,262.4,76144266,0.0,1.0
2021-09-29,781.31,793.5,770.68,779.8,20942877,260.4366666667,264.5,256.8933333333,259.9333333333,62828631,0.0,1.0
2021-09-30,775.48,789.1305,775.0,781.0,17955961,258.4933333333,263.0435,258.3333333333,260.3333333333,53867883,0.0,1.0
2021-10-01,775.22,780.78,763.59,778.4,17031414,258.4066666667,260.26,254.53,259.4666666667,51094242,0.0,1.0
2021-10-04,781.53,806.9699,776.12,796.5,30483341,260.51,268.9899666667,258.7066666667,265.5,91450023,0.0,1.0
2021-10-05,780.59,797.31,774.2,784.7962,18432625,260.1966666667,265.77,258.0666666667,261.5987333333,55297875,0.0,1.0
2021-10-06,782.75,786.66,773.22,776.2,14632768,260.9166666667,262.22,257.74,258.7333333333,43898304,0.0,1.0
2021-10-07,793.61,805.0,783.38,785.46,19195782,264.5366666667,268.3333333333,261.1266666667,261.82,57587346,0.0,1.0
2021-10-08,785.49,796.38,780.91,796.21,16738604,261.83,265.46,260.3033333333,265.4033333333,50215812,0.0,1.0
2021-10-11,791.94,801.24,785.5,787.65,14200322,263.98,267.08,261.8333333333,262.55,42600966,0.0,1.0
2021-10-12,805.72,812.32,796.57,800.93,22020040,268.5733333333,270.7733333333,265.5233333333,266.9766666667,66060120,0.0,1.0
2021-10-13,811.08,815.41,805.78,810.47,14120075,270.36,271.8033333333,268.5933333333,270.1566666667,42360225,0.0,1.0
2021-10-14,818.32,820.25,813.3501,815.49,12247170,272.7733333333,273.4166666667,271.1167,271.83,36741510,0.0,1.0
2021-10-15,843.03,843.21,822.35,823.7384,18924567,281.01,281.07,274.1166666667,274.5794666667,56773701,0.0,1.0
2021-10-18,870.11,875.26,851.47,851.79,24207244,290.0366666667,291.7533333333,283.8233333333,283.93,72621732,0.0,1.0
2021-10-19,864.27,877.95,862.51,877.53,17381128,288.09,292.65,287.5033333333,292.51,52143384,0.0,1.0
2021-10-20,865.8,869.49,857.38,865.35,14032052,288.6,289.83,285.7933333333,288.45,42096156,0.0,1.0
2021-10-21,894.0,900.0,855.5046,856.0,31481454,298.0,300.0,285.1682,285.3333333333,94444362,0.0,1.0
2021-10-22,909.68,910.0,890.96,895.5,22880835,303.2266666667,303.3333333333,296.9866666667,298.5,68642505,0.0,1.0
2021-10-25,1024.86,1045.02,944.2,950.53,62852099,341.62,348.34,314.7333333333,316.8433333333,188556297,0.0,1.0
2021-10-26,1018.43,1094.94,1001.44,1024.69,62414968,339.4766666667,364.98,333.8133333333,341.5633333333,187244904,0.0,1.0
2021-10-27,1037.86,1070.88,1030.78,1039.66,38526459,345.9533333333,356.96,343.5933333333,346.5533333333,115579377,0.0,1.0
2021-10-28,1077.04,1081.0,1054.2,1068.305,27213173,359.0133333333,360.3333333333,351.4,356.1016666667,81639519,0.0,1.0
2021-10-29,1114.0,1115.21,1073.205,1081.86,29918417,371.3333333333,371.7366666667,357.735,360.62,89755251,0.0,1.0
2021-11-01,1208.59,1209.75,1118.66,1145.0,54868952,402.8633333333,403.25,372.8866666667,381.6666666667,164606856,0.0,1.0
2021-11-02,1172.0,1208.59,1146.0,1159.355,42450935,390.6666666667,402.8633333333,382.0,386.4516666667,127352805,0.0,1.0
2021-11-03,1213.86,1215.39,1152.62,1177.33,34628519,404.62,405.13,384.2066666667,392.4433333333,103885557,0.0,1.0
2021-11-04,1229.91,1243.49,1217.0,1234.41,25397410,409.97,414.4966666667,405.6666666667,411.47,76192230,0.0,1.0
2021-11-05,1222.09,1239.87,1208.0,1228.0,21628812,407.3633333333,413.29,402.6666666667,409.3333333333,64886436,0.0,1.0
2021-11-08,1162.94,1197.0,1133.0,1149.785,33445715,387.6466666667,399.0,377.6666666667,383.2616666667,100337145,0.0,1.0
2021-11-09,1023.5,1174.5,1011.52,1173.6,58525547,341.1666666667,391.5,337.1733333333,391.2,175576641,0.0,1.0
2021-11-10,1067.95,1078.1,987.31,1010.41,42802722,355.9833333333,359.3666666667,329.1033333333,336.8033333333,128408166,0.0,1.0
2021-11-11,1063.51,1104.97,1054.68,1102.77,22396568,354.5033333333,368.3233333333,351.56,367.59,67189704,0.0,1.0
2021-11-12,1033.42,1054.5,1019.2,1047.5,25147852,344.4733333333,351.5,339.7333333333,349.1666666667,75443556,0.0,1.0
2021-11-15,1013.39,1031.98,978.6,1017.63,34775649,337.7966666667,343.9933333333,326.2,339.21,104326947,0.0,1.0
2021-11-16,1054.73,1057.1999,1002.18,1003.31,26542359,351.5766666667,352.3999666667,334.06,334.4366666667,79627077,0.0,1.0
2021-11-17,1089.01,1119.64,1055.5,1063.51,31445365,363.0033333333,373.2133333333,351.8333333333,354.5033333333,94336095,0.0,1.0
2021-11-18,1096.38,1112.0,1075.02,1106.55,20898930,365.46,370.6666666667,358.34,368.85,62696790,0.0,1.0
2021-11-19,1137.06,1138.7199,1092.7,1098.87,21642258,379.02,379.5733,364.2333333333,366.29,64926774,0.0,1.0
2021-11-22,1156.87,1201.95,1132.43,1162.33,33072509,385.6233333333,400.65,377.4766666667,387.4433333333,99217527,0.0,1.0
2021-11-23,1109.03,1180.4999,1062.7,1167.51,36171700,369.6766666667,393.4999666667,354.2333333333,389.17,108515100,0.0,1.0
2021-11-24,1116.0,1132.77,1062.0,1080.39,22560238,372.0,377.59,354.0,360.13,67680714,0.0,1.0
2021-11-26,1081.92,1108.7827,1081.0,1099.47,11680890,360.64,369.5942333333,360.3333333333,366.49,35042670,0.0,1.0
2021-11-29,1136.99,1142.67,1100.19,1100.99,19464467,378.9966666667,380.89,366.73,366.9966666667,58393401,0.0,1.0
2021-11-30,1144.76,1168.0,1118.0,1144.37,27092038,381.5866666667,389.3333333333,372.6666666667,381.4566666667,81276114,0.0,1.0
2021-12-01,1095.0,1172.8399,1090.76,1160.695,22934698,365.0,390.9466333333,363.5866666667,386.8983333333,68804094,0.0,1.0
2021-12-02,1084.6,1113.0,1056.65,1099.06,24371623,361.5333333333,371.0,352.2166666667,366.3533333333,73114869,0.0,1.0
2021-12-03,1014.97,1090.5753,1000.21,1084.79,30773995,338.3233333333,363.5251,333.4033333333,361.5966666667,92321985,0.0,1.0
2021-12-06,1009.01,1021.64,950.5,1001.51,27221037,336.3366666667,340.5466666667,316.8333333333,333.8366666667,81663111,0.0,1.0
2021-12-07,1051.75,1057.6739,1026.81,1044.2,18694857,350.5833333333,352.5579666667,342.27,348.0666666667,56084571,0.0,1.0
2021-12-08,1068.96,1072.38,1033.0001,1052.71,13968790,356.32,357.46,344.3333666667,350.9033333333,41906370,0.0,1.0
2021-12-09,1003.8,1062.49,1002.36,1060.64,19812832,334.6,354.1633333333,334.12,353.5466666667,59438496,0.0,1.0
2021-12-10,1017.03,1020.9797,982.53,1008.75,19888122,339.01,340.3265666667,327.51,336.25,59664366,0.0,1.0
2021-12-13,966.41,1005.0,951.42,1001.09,26198502,322.1366666667,335.0,317.14,333.6966666667,78595506,0.0,1.0
2021-12-14,958.51,966.41,930.0,945.0,23602090,319.5033333333,322.1366666667,310.0,315.0,70806270,0.0,1.0
2021-12-15,975.99,978.7499,928.2501,953.21,25056410,325.33,326.2499666667,309.4167,317.7366666667,75169230,0.0,1.0
2021-12-16,926.92,994.98,921.85,994.5,27590483,308.9733333333,331.66,307.2833333333,331.5,82771449,0.0,1.0
2021-12-17,932.57,960.6599,909.0401,914.77,33626754,310.8566666667,320.2199666667,303.0133666667,304.9233333333,100880262,0.0,1.0
2021-12-20,899.94,921.6884,893.39,910.7,18826671,299.98,307.2294666667,297.7966666667,303.5666666667,56480013,0.0,1.0
2021-12-21,938.53,939.5,886.12,916.87,23839305,312.8433333333,313.1666666667,295.3733333333,305.6233333333,71517915,0.0,1.0
2021-12-22,1008.87,1015.6599,957.05,965.66,31211362,336.29,338.5533,319.0166666667,321.8866666667,93634086,0.0,1.0
2021-12-23,1067.0,1072.9767,997.56,1006.8,30904429,355.6666666667,357.6589,332.52,335.6,92713287,0.0,1.0
2021-12-27,1093.94,1117.0,1070.7152,1073.67,23715273,364.6466666667,372.3333333333,356.9050666667,357.89,71145819,0.0,1.0
2021-12-28,1088.47,1118.9999,1078.42,1109.49,20107969,362.8233333333,372.9999666667,359.4733333333,369.83,60323907,0.0,1.0
2021-12-29,1086.19,1104.0,1064.14,1098.64,18718015,362.0633333333,368.0,354.7133333333,366.2133333333,56154045,0.0,1.0
2021-12-30,1070.34,1095.55,1053.15,1061.33,15680313,356.78,365.1833333333,351.05,353.7766666667,47040939,0.0,1.0
2021-12-31,1056.78,1081.9999,1054.59,1073.4444,13466216,352.26,360.6666333333,351.53,357.8148,40398648,0.0,1.0
2022-01-03,1199.78,1201.07,1136.04,1147.75,34895349,399.9266666667,400.3566666667,378.68,382.5833333333,104686047,0.0,1.0
2022-01-04,1149.59,1208.0,1123.05,1189.55,33416086,383.1966666667,402.6666666667,374.35,396.5166666667,100248258,0.0,1.0
2022-01-05,1088.12,1170.34,1081.0101,1146.65,26706599,362.7066666667,390.1133333333,360.3367,382.2166666667,80119797,0.0,1.0
2022-01-06,1064.7,1088.0,1020.5,1077.0,30112158,354.9,362.6666666667,340.1666666667,359.0,90336474,0.0,1.0
2022-01-07,1026.96,1080.9299,1010.0,1080.37,28054916,342.32,360.3099666667,336.6666666667,360.1233333333,84164748,0.0,1.0
2022-01-10,1058.12,1059.1,980.0,1000.0,30604959,352.7066666667,353.0333333333,326.6666666667,333.3333333333,91814877,0.0,1.0
2022-01-11,1064.4,1075.85,1038.82,1053.67,21593308,354.8,358.6166666667,346.2733333333,351.2233333333,64779924,0.0,1.0
2022-01-12,1106.22,1114.84,1072.5901,1078.85,27913005,368.74,371.6133333333,357.5300333333,359.6166666667,83739015,0.0,1.0
2022-01-13,1031.56,1115.6,1026.5391,1109.065,32403264,343.8533333333,371.8666666667,342.1797,369.6883333333,97209792,0.0,1.0
2022-01-14,1049.61,1052.0,1013.3788,1019.88,24308137,349.87,350.6666666667,337.7929333333,339.96,72924411,0.0,1.0
2022-01-18,1030.51,1070.7899,1016.06,1026.605,22158412,343.5033333333,356.9299666667,338.6866666667,342.2016666667,66475236,0.0,1.0
2022-01-19,995.65,1054.6699,995.0,1041.705,24870215,331.8833333333,351.5566333333,331.6666666667,347.235,74610645,0.0,1.0
2022-01-20,996.27,1041.66,994.0,1009.73,23496248,332.09,347.22,331.3333333333,336.5766666667,70488744,0.0,1.0
2022-01-21,943.9,1004.55,940.5,996.34,34472009,314.6333333333,334.85,313.5,332.1133333333,103416027,0.0,1.0
2022-01-24,930.0,933.5131,851.47,904.76,50791714,310.0,311.1710333333,283.8233333333,301.5866666667,152375142,0.0,1.0
2022-01-25,918.4,951.26,903.21,914.2,28865302,306.1333333333,317.0866666667,301.07,304.7333333333,86595906,0.0,1.0
2022-01-26,937.41,987.69,906.0,952.43,34955761,312.47,329.23,302.0,317.4766666667,104867283,0.0,1.0
2022-01-27,829.1,935.39,829.0,933.36,49036523,276.3666666667,311.7966666667,276.3333333333,311.12,147109569,0.0,1.0
2022-01-28,846.35,857.5,792.01,831.56,44929650,282.1166666667,285.8333333333,264.0033333333,277.1866666667,134788950,0.0,1.0
2022-01-31,936.72,937.99,862.05,872.71,34812032,312.24,312.6633333333,287.35,290.9033333333,104436096,0.0,1.0
2022-02-01,931.25,943.7,905.0,935.21,24379446,310.4166666667,314.5666666667,301.6666666667,311.7366666667,73138338,0.0,1.0
2022-02-02,905.66,931.5,889.41,928.18,22264345,301.8866666667,310.5,296.47,309.3933333333,66793035,0.0,1.0
2022-02-03,891.14,937.0,880.52,882.0,26285186,297.0466666667,312.3333333333,293.5066666667,294.0,78855558,0.0,1.0
2022-02-04,923.32,936.5,881.17,897.22,24541822,307.7733333333,312.1666666667,293.7233333333,299.0733333333,73625466,0.0,1.0
2022-02-07,907.34,947.77,902.7089,923.79,20331488,302.4466666667,315.9233333333,300.9029666667,307.93,60994464,0.0,1.0
2022-02-08,922.0,926.2899,894.8,905.53,16909671,307.3333333333,308.7633,298.2666666667,301.8433333333,50729013,0.0,1.0
2022-02-09,932.0,946.2699,920.0,935.0,17419848,310.6666666667,315.4233,306.6666666667,311.6666666667,52259544,0.0,1.0
2022-02-10,904.55,943.81,896.7,908.37,22042277,301.5166666667,314.6033333333,298.9,302.79,66126831,0.0,1.0
2022-02-11,860.0,915.96,850.7,909.63,26548623,286.6666666667,305.32,283.5666666667,303.21,79645869,0.0,1.0
2022-02-14,875.76,898.8799,853.15,861.57,22585472,291.92,299.6266333333,284.3833333333,287.19,67756416,0.0,1.0
2022-02-15,922.43,923.0,893.3774,900.0,19216514,307.4766666667,307.6666666667,297.7924666667,300.0,57649542,0.0,1.0
2022-02-16,923.39,926.4299,901.21,914.05,17098132,307.7966666667,308.8099666667,300.4033333333,304.6833333333,51294396,0.0,1.0
2022-02-17,876.35,918.4999,874.1,913.26,18392806,292.1166666667,306.1666333333,291.3666666667,304.42,55178418,0.0,1.0
2022-02-18,856.98,886.87,837.61,886.0,22833947,285.66,295.6233333333,279.2033333333,295.3333333333,68501841,0.0,1.0
2022-02-22,821.53,856.7338,801.1001,834.13,27387874,273.8433333333,285.5779333333,267.0333666667,278.0433333333,82163622,0.0,1.0
2022-02-23,764.04,835.2997,760.56,830.43,31752336,254.68,278.4332333333,253.52,276.81,95257008,0.0,1.0
2022-02-24,800.77,802.48,700.0,700.39,45107425,266.9233333333,267.4933333333,233.3333333333,233.4633333333,135322275,0.0,1.0
2022-02-25,809.87,819.5,782.4005,809.23,25355921,269.9566666667,273.1666666667,260.8001666667,269.7433333333,76067763,0.0,1.0
2022-02-28,870.43,876.86,814.7075,815.01,33002289,290.1433333333,292.2866666667,271.5691666667,271.67,99006867,0.0,1.0
2022-03-01,864.37,889.88,853.78,869.68,24922287,288.1233333333,296.6266666667,284.5933333333,289.8933333333,74766861,0.0,1.0
2022-03-02,879.89,886.48,844.2721,872.13,24881146,293.2966666667,295.4933333333,281.4240333333,290.71,74643438,0.0,1.0
2022-03-03,839.29,886.439,832.6001,878.77,20541169,279.7633333333,295.4796666667,277.5333666667,292.9233333333,61623507,0.0,1.0
2022-03-04,838.29,855.65,825.1609,849.1,22393287,279.43,285.2166666667,275.0536333333,283.0333333333,67179861,0.0,1.0
2022-03-07,804.58,866.14,804.57,856.3,24164724,268.1933333333,288.7133333333,268.19,285.4333333333,72494172,0.0,1.0
2022-03-08,824.4,849.99,782.17,795.53,26799702,274.8,283.33,260.7233333333,265.1766666667,80399106,0.0,1.0
2022-03-09,858.97,860.56,832.01,839.48,19727993,286.3233333333,286.8533333333,277.3366666667,279.8266666667,59183979,0.0,1.0
2022-03-10,838.3,854.45,810.3601,851.45,19549548,279.4333333333,284.8166666667,270.1200333333,283.8166666667,58648644,0.0,1.0
2022-03-11,795.35,843.802,793.77,840.197,22345722,265.1166666667,281.2673333333,264.59,280.0656666667,67037166,0.0,1.0
2022-03-14,766.37,800.7,756.04,780.61,23717421,255.4566666667,266.9,252.0133333333,260.2033333333,71152263,0.0,1.0
2022-03-15,801.89,805.57,756.57,775.27,22280381,267.2966666667,268.5233333333,252.19,258.4233333333,66841143,0.0,1.0
2022-03-16,840.23,842.0,802.2601,809.0,28009607,280.0766666667,280.6666666667,267.4200333333,269.6666666667,84028821,0.0,1.0
2022-03-17,871.6,875.0,825.7178,830.99,22194324,290.5333333333,291.6666666667,275.2392666667,276.9966666667,66582972,0.0,1.0
2022-03-18,905.39,907.85,867.39,874.49,33443159,301.7966666667,302.6166666667,289.13,291.4966666667,100329477,0.0,1.0
2022-03-21,921.16,942.85,907.09,914.98,26640958,307.0533333333,314.2833333333,302.3633333333,304.9933333333,79922874,0.0,1.0
2022-03-22,993.98,997.86,921.75,930.0,34882278,331.3266666667,332.62,307.25,310.0,104646834,0.0,1.0
2022-03-23,999.11,1040.7,976.4,979.94,40225383,333.0366666667,346.9,325.4666666667,326.6466666667,120676149,0.0,1.0
2022-03-24,1013.92,1024.49,988.8,1009.73,22973626,337.9733333333,341.4966666667,329.6,336.5766666667,68920878,0.0,1.0
2022-03-25,1010.64,1021.7999,997.3201,1008.0,20496893,336.88,340.5999666667,332.4400333333,336.0,61490679,0.0,1.0
2022-03-28,1091.84,1097.8799,1053.6,1065.1,34168693,363.9466666667,365.9599666667,351.2,355.0333333333,102506079,0.0,1.0
2022-03-29,1099.57,1114.77,1073.11,1107.99,24538273,366.5233333333,371.59,357.7033333333,369.33,73614819,0.0,1.0
2022-03-30,1093.99,1113.95,1084.0,1091.17,19955002,364.6633333333,371.3166666667,361.3333333333,363.7233333333,59865006,0.0,1.0
2022-03-31,1077.6,1103.1399,1076.641,1094.57,16330919,359.2,367.7133,358.8803333333,364.8566666667,48992757,0.0,1.0
2022-04-01,1084.59,1094.75,1066.64,1081.15,18087741,361.53,364.9166666667,355.5466666667,360.3833333333,54263223,0.0,1.0
2022-04-04,1145.45,1149.91,1072.53,1089.38,27392567,381.8166666667,383.3033333333,357.51,363.1266666667,82177701,0.0,1.0
2022-04-05,1091.26,1152.87,1087.3,1136.3,26192187,363.7533333333,384.29,362.4333333333,378.7666666667,78576561,0.0,1.0
2022-04-06,1045.76,1079.0,1027.7,1073.47,29782845,348.5866666667,359.6666666667,342.5666666667,357.8233333333,89348535,0.0,1.0
2022-04-07,1057.26,1076.59,1021.5401,1052.39,26482353,352.42,358.8633333333,340.5133666667,350.7966666667,79447059,0.0,1.0
2022-04-08,1025.49,1048.44,1022.435,1043.21,18337896,341.83,349.48,340.8116666667,347.7366666667,55013688,0.0,1.0
2022-04-11,975.93,1008.4681,974.64,980.4,19785735,325.31,336.1560333333,324.88,326.8,59357205,0.0,1.0
2022-04-12,986.95,1021.1921,976.6001,997.64,21992032,328.9833333333,340.3973666667,325.5333666667,332.5466666667,65976096,0.0,1.0
2022-04-13,1022.37,1026.24,973.097,981.075,18373737,340.79,342.08,324.3656666667,327.025,55121211,0.0,1.0
2022-04-14,985.0,1012.7099,982.19,999.29,19474135,328.3333333333,337.5699666667,327.3966666667,333.0966666667,58422405,0.0,1.0
2022-04-18,1004.29,1014.92,973.41,989.03,17238407,334.7633333333,338.3066666667,324.47,329.6766666667,51715221,0.0,1.0
2022-04-19,1028.15,1034.94,995.325,1005.06,16615944,342.7166666667,344.98,331.775,335.02,49847832,0.0,1.0
2022-04-20,977.2,1034.0,975.2501,1030.0,21616141,325.7333333333,344.6666666667,325.0833666667,343.3333333333,64848423,0.0,1.0
2022-04-21,1008.78,1092.22,996.415,1074.73,35138779,336.26,364.0733333333,332.1383333333,358.2433333333,105416337,0.0,1.0
2022-04-22,1005.05,1034.85,994.0001,1014.91,23232186,335.0166666667,344.95,331.3333666667,338.3033333333,69696558,0.0,1.0
2022-04-25,998.02,1008.62,975.3,978.97,22780445,332.6733333333,336.2066666667,325.1,326.3233333333,68341335,0.0,1.0
2022-04-26,876.42,1000.0,875.0,995.43,44694524,292.14,333.3333333333,291.6666666667,331.81,134083572,0.0,1.0
2022-04-27,881.51,918.0,877.36,898.58,25652132,293.8366666667,306.0,292.4533333333,299.5266666667,76956396,0.0,1.0
2022-04-28,877.51,900.0,821.7,899.98,41649509,292.5033333333,300.0,273.9,299.9933333333,124948527,0.0,1.0
2022-04-29,870.76,934.3999,870.0,902.25,29377665,290.2533333333,311.4666333333,290.0,300.75,88132995,0.0,1.0
2022-05-02,902.94,906.3599,848.03,860.77,25260457,300.98,302.1199666667,282.6766666667,286.9233333333,75781371,0.0,1.0
2022-05-03,909.25,924.08,888.59,903.18,21236525,303.0833333333,308.0266666667,296.1966666667,301.06,63709575,0.0,1.0
2022-05-04,952.62,955.5,885.28,903.94,27039655,317.54,318.5,295.0933333333,301.3133333333,81118965,0.0,1.0
2022-05-05,873.28,945.6,857.7,939.21,30839731,291.0933333333,315.2,285.9,313.07,92519193,0.0,1.0
2022-05-06,865.65,888.0,843.105,887.0,24301037,288.55,296.0,281.035,295.6666666667,72903111,0.0,1.0
2022-05-09,787.11,845.63,781.15,836.45,30270074,262.37,281.8766666667,260.3833333333,278.8166666667,90810222,0.0,1.0
2022-05-10,800.04,825.36,774.25,819.31,28133877,266.68,275.12,258.0833333333,273.1033333333,84401631,0.0,1.0
2022-05-11,734.0,809.77,727.2,795.0,32408153,244.6666666667,269.9233333333,242.4,265.0,97224459,0.0,1.0
2022-05-12,728.0,759.66,680.0,701.0,46770954,242.6666666667,253.22,226.6666666667,233.6666666667,140312862,0.0,1.0
2022-05-13,769.59,787.3499,751.565,773.48,30716908,256.53,262.4499666667,250.5216666667,257.8266666667,92150724,0.0,1.0
2022-05-16,724.37,769.76,719.0885,767.16,28699513,241.4566666667,256.5866666667,239.6961666667,255.72,86098539,0.0,1.0
